"location_id","year_id","mean","sex_id","age_group_id","mean_maize.csv","mean_rice.csv","mean_wheat_edited.csv"
130,2001,4.57467543787628,1,3,1,0,1
130,2001,6.57851198931946,2,2,1,0,1
130,2001,5.96217566136735,3,2,1,0,1
130,2001,5.63073800333627,2,3,1,0,1
130,2001,3.49674350746087,1,4,1,0,1
130,2001,4.26619908435924,2,4,1,0,1
130,2001,5.0909903175554,3,3,1,0,1
130,2001,5.37354620756143,1,2,1,0,1
130,2002,3.81515767999988,3,4,1,0,1
130,2002,4.44279661554621,1,3,1,0,1
130,2002,6.3298989496526,2,2,1,0,1
130,2002,5.74493849998739,3,2,1,0,1
130,2002,5.45525035565542,2,3,1,0,1
130,2002,3.44559108505282,1,4,1,0,1
130,2002,4.20112639155456,2,4,1,0,1
130,2002,4.93777710685932,3,3,1,0,1
130,2002,5.18627029718703,1,2,1,0,1
130,2003,3.75804201768062,3,4,1,0,1
130,2003,4.3147201246547,1,3,1,0,1
130,2003,6.09068297336958,2,2,1,0,1
130,2003,5.53561741708846,3,2,1,0,1
130,2003,5.28523325097692,2,3,1,0,1
130,2003,3.39518731362236,1,4,1,0,1
130,2003,4.13704686273133,2,4,1,0,1
130,2003,4.78917559761867,3,3,1,0,1
130,2003,5.00552173828921,1,2,1,0,1
130,2004,3.70178183368801,3,4,1,0,1
130,2004,4.19033632106565,1,3,1,0,1
130,2004,5.86050881174774,2,2,1,0,1
130,2004,5.33392392130037,3,2,1,0,1
130,2004,5.12051611321876,2,3,1,0,1
130,2004,3.34552123086093,1,4,1,0,1
130,2004,4.07394533051831,2,4,1,0,1
130,2004,4.64504695533756,3,3,1,0,1
130,2004,4.83107300732822,1,2,1,0,1
130,2005,4.96093368629009,2,3,1,0,1
130,2005,4.6627045121676,1,2,1,0,1
130,2005,4.06953872278799,1,3,1,0,1
130,2005,4.50525652579681,3,3,1,0,1
130,2005,3.2965820350553,1,4,1,0,1
130,2005,5.13958003608849,3,2,1,0,1
130,2005,4.01180685932147,2,4,1,0,1
130,2005,5.6390346482031,2,2,1,0,1
130,2005,3.64636430843577,3,4,1,0,1
130,2006,3.55762637630603,3,4,1,0,1
130,2006,4.00448306245302,1,3,1,0,1
130,2006,5.47719266486786,2,2,1,0,1
130,2006,5.01997025807546,3,2,1,0,1
130,2006,4.81680983174187,2,3,1,0,1
130,2006,3.24281629585461,1,4,1,0,1
130,2006,3.88568927338844,2,4,1,0,1
130,2006,4.40192755044828,3,3,1,0,1
130,2006,4.58275052937563,1,2,1,0,1
130,2007,3.471049094004,3,4,1,0,1
130,2007,3.94046943614524,1,3,1,0,1
130,2007,5.32000375016047,2,2,1,0,1
130,2007,4.90314889771149,3,2,1,0,1
130,2007,4.6768786434988,2,3,1,0,1
130,2007,3.18992822314309,1,4,1,0,1
130,2007,3.76353876753209,2,4,1,0,1
130,2007,4.30097170390571,3,3,1,0,1
130,2007,4.50417034217002,1,2,1,0,1
130,2008,3.3865798253799,3,4,1,0,1
130,2008,3.87748112006715,1,3,1,0,1
130,2008,5.16733389281216,2,2,1,0,1
130,2008,4.78905083725288,3,2,1,0,1
130,2008,4.5410179905001,2,3,1,0,1
130,2008,3.13790347755437,1,4,1,0,1
130,2008,3.6452304805518,2,4,1,0,1
130,2008,4.20233440759713,3,3,1,0,1
130,2008,4.42694029649459,1,2,1,0,1
130,2009,3.3041672172276,3,4,1,0,1
130,2009,3.81550165935663,1,3,1,0,1
130,2009,5.01905294779757,2,2,1,0,1
130,2009,4.67761248227208,3,2,1,0,1
130,2009,4.40910930408596,2,3,1,0,1
130,2009,3.08672795420038,1,4,1,0,1
130,2009,3.53064348355274,2,4,1,0,1
130,2009,4.10596233993625,3,3,1,0,1
130,2009,4.35103714643942,1,2,1,0,1
130,2010,3.22376116799834,3,4,1,0,1
130,2010,4.56877172596096,3,2,1,0,1
130,2010,3.75451486375355,1,3,1,0,1
130,2010,4.87503452460318,2,2,1,0,1
130,2010,4.01180340733221,3,3,1,0,1
130,2010,4.2810374739481,2,3,1,0,1
130,2010,3.03638777883386,1,4,1,0,1
130,2010,4.27643804718289,1,2,1,0,1
130,2010,3.41966065602832,2,4,1,0,1
130,2011,3.21892520471401,3,4,1,0,1
130,2011,3.77498063339592,1,3,1,0,1
130,2011,4.91247099780108,2,2,1,0,1
130,2011,4.59884299010139,3,2,1,0,1
130,2011,4.31436259870094,2,3,1,0,1
130,2011,3.03120148537657,1,4,1,0,1
130,2011,3.4152125016344,2,4,1,0,1
130,2011,4.03855618738207,3,3,1,0,1
130,2011,4.2994583616151,1,2,1,0,1
130,2012,3.21409715763761,3,4,1,0,1
130,2012,3.79556242996354,1,3,1,0,1
130,2012,4.95020312336842,2,2,1,0,1
130,2012,4.62911893369076,3,2,1,0,1
130,2012,4.34795341842563,2,3,1,0,1
130,2012,3.0260246980549,1,4,1,0,1
130,2012,3.41077099956281,2,4,1,0,1
130,2012,4.06549255317533,3,3,1,0,1
130,2012,4.3226088506372,1,2,1,0,1
130,2013,3.2092770127253,3,4,1,0,1
130,2013,3.81626093528009,1,3,1,0,1
130,2013,4.98823329246828,2,2,1,0,1
130,2013,4.65960098933713,3,2,1,0,1
130,2013,4.38181209836242,2,3,1,0,1
130,2013,3.02085739838999,1,4,1,0,1
130,2013,3.40633613861667,2,4,1,0,1
130,2013,4.09261379821195,3,3,1,0,1
130,2013,4.34589027954129,1,2,1,0,1
130,2014,3.20446475596028,3,4,1,0,1
130,2014,3.8370768353078,1,3,1,0,1
130,2014,5.02656391601724,2,2,1,0,1
130,2014,4.69029059992657,3,2,1,0,1
130,2014,4.41594082175606,2,3,1,0,1
130,2014,3.01569956794096,1,4,1,0,1
130,2014,3.40190790762018,2,4,1,0,1
130,2014,4.11992122532924,3,3,1,0,1
130,2014,4.36930341827219,1,2,1,0,1
130,2015,3.19966037335276,3,4,1,0,1
130,2015,3.85801082017339,1,3,1,0,1
130,2015,5.06519742485168,2,2,1,0,1
130,2015,4.7211892186986,3,2,1,0,1
130,2015,4.45034179000834,2,3,1,0,1
130,2015,3.01055118830473,1,4,1,0,1
130,2015,3.39748629541863,2,4,1,0,1
130,2015,4.14741614677082,3,3,1,0,1
130,2015,4.39284904145661,1,2,1,0,1
130,2016,3.1948638509399,3,4,1,0,1
130,2016,3.87906358419405,1,3,1,0,1
130,2016,5.1041362698956,2,2,1,0,1
130,2016,4.75229830932209,3,2,1,0,1
130,2016,4.4850172228319,2,3,1,0,1
130,2016,3.00541224111603,1,4,1,0,1
130,2016,3.39307129087826,2,4,1,0,1
130,2016,4.175099884256,3,3,1,0,1
130,2016,4.41652792843242,1,2,1,0,1
130,2017,3.38866288288631,2,4,1,0,1
130,2017,3.19007517478573,3,4,1,0,1
130,2017,5.14338292232982,2,2,1,0,1
130,2017,4.78361934597173,3,2,1,0,1
130,2017,4.20297376904978,3,3,1,0,1
130,2017,3.9002358259036,1,3,1,0,1
130,2017,4.51996935840541,2,3,1,0,1
130,2017,4.44034086327818,1,2,1,0,1
130,2017,3.00028270804728,1,4,1,0,1
133,1990,3.3220681,1,3,0,0,0
133,1990,3.9178894,2,3,0,0,0
133,1990,2.5314706,2,4,0,0,0
133,1990,5.0059492,2,2,0,0,0
133,1990,2.34768323934431,3,4,0,0,0
133,1990,4.59777159666462,3,2,0,0,0
133,1990,3.61340149968724,3,3,0,0,0
133,1990,4.2079869,1,2,0,0,0
133,1990,2.171615,1,4,0,0,0
133,1991,4.92185298568237,2,2,0,0,0
133,1991,4.53592963315433,3,2,0,0,0
133,1991,4.1672323427055,1,2,0,0,0
133,1991,2.33207530028811,3,4,0,0,0
133,1991,3.29704848043284,1,3,0,0,0
133,1991,3.85650523433169,2,3,0,0,0
133,1991,2.16691319325708,1,4,0,0,0
133,1991,2.50432913284244,2,4,0,0,0
133,1991,3.57069691471286,3,3,0,0,0
133,1992,4.83917144324997,2,2,0,0,0
133,1992,4.4749216977864,3,2,0,0,0
133,1992,4.12687694004965,1,2,0,0,0
133,1992,2.31657204183334,3,4,0,0,0
133,1992,3.27222092180546,1,3,0,0,0
133,1992,3.79608487248777,2,3,0,0,0
133,1992,2.16222272262468,1,4,0,0,0
133,1992,2.47748052167749,2,4,0,0,0
133,1992,3.52849935069777,3,3,0,0,0
133,1993,4.75788074783441,2,2,0,0,0
133,1993,4.41473651826191,3,2,0,0,0
133,1993,4.08691674641376,1,2,0,0,0
133,1993,2.30117275648074,3,4,0,0,0
133,1993,3.24758392705367,1,3,0,0,0
133,1993,3.73661315443407,2,3,0,0,0
133,1993,2.15754355529008,1,4,0,0,0
133,1993,2.45092158675446,2,4,0,0,0
133,1993,3.48680276821338,3,3,0,0,0
133,1994,4.67795747620662,2,2,0,0,0
133,1994,4.35536297491659,3,2,0,0,0
133,1994,4.04734785551278,1,2,0,0,0
133,1994,2.28587674154857,3,4,0,0,0
133,1994,3.22313601094824,1,3,0,0,0
133,1994,3.67807515897799,2,3,0,0,0
133,1994,2.15287565858811,1,4,0,0,0
133,1994,2.42464918307287,2,4,0,0,0
133,1994,3.44560119997146,3,3,0,0,0
133,1995,4.0081664,1,2,0,0,0
133,1995,2.148219,1,4,0,0,0
133,1995,4.5993786,2,2,0,0,0
133,1995,3.6204562,2,3,0,0,0
133,1995,3.1988757,1,3,0,0,0
133,1995,3.40488874996018,3,3,0,0,0
133,1995,4.29679009865051,3,2,0,0,0
133,1995,2.27068329913955,3,4,0,0,0
133,1995,2.3986602,2,4,0,0,0
133,1996,4.54280405395926,2,2,0,0,0
133,1996,4.24964430561947,3,2,0,0,0
133,1996,3.97004728040684,1,2,0,0,0
133,1996,2.26827762689316,3,4,0,0,0
133,1996,3.17717085051458,1,3,0,0,0
133,1996,3.59052772724742,2,3,0,0,0
133,1996,2.14384248243587,1,4,0,0,0
133,1996,2.39835792760947,2,4,0,0,0
133,1996,3.37913771231186,3,3,0,0,0
133,1997,4.48692987490039,2,2,0,0,0
133,1997,4.20301869130224,3,2,0,0,0
133,1997,3.93229213408261,1,2,0,0,0
133,1997,2.26587550120349,3,4,0,0,0
133,1997,3.15561475226996,1,3,0,0,0
133,1997,3.56084968405702,2,3,0,0,0
133,1997,2.13947569657677,1,4,0,0,0
133,1997,2.39805730638537,2,4,0,0,0
133,1997,3.35358290801372,3,3,0,0,0
133,1998,4.43174733421918,2,2,0,0,0
133,1998,4.15690748553595,3,2,0,0,0
133,1998,3.89489747077426,1,2,0,0,0
133,1998,2.26347691686063,3,4,0,0,0
133,1998,3.13420637516527,1,3,0,0,0
133,1998,3.53141994814511,2,3,0,0,0
133,1998,2.13511861947041,1,4,0,0,0
133,1998,2.3977583413234,2,4,0,0,0
133,1998,3.32822283008814,3,3,0,0,0
133,1999,4.37724781287402,2,2,0,0,0
133,1999,4.11130498252196,3,2,0,0,0
133,1999,3.85785983385529,1,2,0,0,0
133,1999,2.26108186866963,3,4,0,0,0
133,1999,3.11294469631545,1,3,0,0,0
133,1999,3.50223641545536,2,3,0,0,0
133,1999,2.13077122822317,1,4,0,0,0
133,1999,2.39746103748538,2,4,0,0,0
133,1999,3.30305598322664,3,3,0,0,0
133,2000,4.06620554010346,3,2,0,0,0
133,2000,2.1264335,1,4,0,0,0
133,2000,2.3971654,2,4,0,0,0
133,2000,3.0918287,1,3,0,0,0
133,2000,4.3234228,2,2,0,0,0
133,2000,2.2586903514505,3,4,0,0,0
133,2000,3.473297,2,3,0,0,0
133,2000,3.8211758,1,2,0,0,0
133,2000,3.27808088369867,3,3,0,0,0
133,2001,4.19666787087359,2,2,0,0,0
133,2001,3.93265580621686,3,2,0,0,0
133,2001,3.68093973610051,1,2,0,0,0
133,2001,2.21679723122525,3,4,0,0,0
133,2001,2.98699288535663,1,3,0,0,0
133,2001,3.38481542338179,2,3,0,0,0
133,2001,2.0760862820557,1,4,0,0,0
133,2001,2.36391883811921,2,4,0,0,0
133,2001,3.18134007828724,3,3,0,0,0
133,2002,4.07363080269202,2,2,0,0,0
133,2002,3.80349413836803,3,2,0,0,0
133,2002,3.54585364414418,1,2,0,0,0
133,2002,2.17568216088071,3,4,0,0,0
133,2002,2.8857149253129,1,3,0,0,0
133,2002,3.29858853696618,2,3,0,0,0
133,2002,2.02693395132165,1,4,0,0,0
133,2002,2.33113471342448,2,4,0,0,0
133,2002,3.08745567522711,3,3,0,0,0
133,2003,3.95420249701614,2,2,0,0,0
133,2003,3.67857629828655,3,2,0,0,0
133,2003,3.41572828062738,1,2,0,0,0
133,2003,2.13533067002667,3,4,0,0,0
133,2003,2.78787397250388,1,3,0,0,0
133,2003,3.21455886992678,2,3,0,0,0
133,2003,1.97894808225454,1,4,0,0,0
133,2003,2.29880657466056,2,4,0,0,0
133,2003,2.99634329230666,3,3,0,0,0
133,2004,3.83827705833739,2,2,0,0,0
133,2004,3.55776279084132,3,2,0,0,0
133,2004,3.29038136026545,1,2,0,0,0
133,2004,2.0957285578,3,4,0,0,0
133,2004,2.69335328769145,1,3,0,0,0
133,2004,3.13267041677772,2,3,0,0,0
133,2004,1.93210092716231,1,4,0,0,0
133,2004,2.26692806084479,2,4,0,0,0
133,2004,2.90792104137546,3,3,0,0,0
133,2005,2.05686188783627,3,4,0,0,0
133,2005,1.8863654,1,4,0,0,0
133,2005,2.2354929,2,4,0,0,0
133,2005,3.0528686,2,3,0,0,0
133,2005,2.82210945458924,3,3,0,0,0
133,2005,3.7257517,2,2,0,0,0
133,2005,2.6020401,1,3,0,0,0
133,2005,3.44091870800262,3,2,0,0,0
133,2005,3.1696373,1,2,0,0,0
133,2006,3.6971908999797,2,2,0,0,0
133,2006,3.42763038760098,3,2,0,0,0
133,2006,3.17068838915496,1,2,0,0,0
133,2006,2.04670160577855,3,4,0,0,0
133,2006,2.60375013104177,1,3,0,0,0
133,2006,3.02968554009734,2,3,0,0,0
133,2006,1.88661851801501,1,4,0,0,0
133,2006,2.21423307512039,2,4,0,0,0
133,2006,2.81175866945542,3,3,0,0,0
133,2007,3.66885313388912,2,2,0,0,0
133,2007,3.41440158368396,3,2,0,0,0
133,2007,3.17175215982922,1,2,0,0,0
133,2007,2.0365935823513,3,4,0,0,0
133,2007,2.605467684174,1,3,0,0,0
133,2007,3.00667992305487,2,3,0,0,0
133,2007,1.8868754738666,1,4,0,0,0
133,2007,2.19317653945066,2,4,0,0,0
133,2007,2.80145034736373,3,3,0,0,0
133,2008,3.64073663067968,2,2,0,0,0
133,2008,3.40123200421926,3,2,0,0,0
133,2008,3.17282860582444,1,2,0,0,0
133,2008,2.02653754181427,3,4,0,0,0
133,2008,2.60719277174591,1,3,0,0,0
133,2008,2.98385038065997,2,3,0,0,0
133,2008,1.88713628066477,1,4,0,0,0
133,2008,2.17232133675241,2,4,0,0,0
133,2008,2.79118430190743,3,3,0,0,0
133,2009,3.61283963358419,2,2,0,0,0
133,2009,3.38812135872432,3,2,0,0,0
133,2009,3.17391772114549,1,2,0,0,0
133,2009,2.01653320992215,3,4,0,0,0
133,2009,2.60892540618555,1,3,0,0,0
133,2009,2.96119555532414,2,3,0,0,0
133,2009,1.88740095161121,1,4,0,0,0
133,2009,2.15166552976108,2,4,0,0,0
133,2009,2.7809603475471,3,3,0,0,0
133,2010,2.00658031391631,3,4,0,0,0
133,2010,2.9387141,2,3,0,0,0
133,2010,3.3750693582574,3,2,0,0,0
133,2010,3.5851604,2,2,0,0,0
133,2010,2.1312072,2,4,0,0,0
133,2010,1.8876695,1,4,0,0,0
133,2010,2.77077829960632,3,3,0,0,0
133,2010,2.6106656,1,3,0,0,0
133,2010,3.1750195,1,2,0,0,0
133,2011,3.62837016265294,2,2,0,0,0
133,2011,3.41502792157337,3,2,0,0,0
133,2011,3.2118276014898,1,2,0,0,0
133,2011,2.01733132833125,3,4,0,0,0
133,2011,2.63985021433239,1,3,0,0,0
133,2011,2.973844586376,2,3,0,0,0
133,2011,1.89627668042867,1,4,0,0,0
133,2011,2.14418961536716,2,4,0,0,0
133,2011,2.8028856876127,3,3,0,0,0
133,2012,3.67213214771745,2,2,0,0,0
133,2012,3.4554807299482,3,2,0,0,0
133,2012,3.24909025988729,1,2,0,0,0
133,2012,2.02814222958299,3,4,0,0,0
133,2012,2.66938191620845,1,3,0,0,0
133,2012,3.00941663864923,2,3,0,0,0
133,2012,1.90492711259603,1,4,0,0,0
133,2012,2.15725386654661,2,4,0,0,0
133,2012,2.83538028901096,3,3,0,0,0
133,2013,3.71645375668188,2,2,0,0,0
133,2013,3.4964341321098,3,2,0,0,0
133,2013,3.28681337173881,1,2,0,0,0
133,2013,2.03901336179858,3,4,0,0,0
133,2013,2.69926502541044,1,3,0,0,0
133,2013,3.04543605733853,2,3,0,0,0
133,2013,1.91362102243573,1,4,0,0,0
133,2013,2.17040048540922,2,4,0,0,0
133,2013,2.86826694055801,3,3,0,0,0
133,2014,3.76134249410476,2,2,0,0,0
133,2014,3.53789456103198,3,2,0,0,0
133,2014,3.32500291335542,1,2,0,0,0
133,2014,2.04994507113281,3,4,0,0,0
133,2014,2.72950391752609,1,3,0,0,0
133,2014,3.08190872210104,2,3,0,0,0
133,2014,1.9223586371005,1,4,0,0,0
133,2014,2.18363000737955,2,4,0,0,0
133,2014,2.90155054128915,3,3,0,0,0
133,2015,3.80680596909505,2,2,0,0,0
133,2015,3.57986853508412,3,2,0,0,0
133,2015,3.36366494193234,1,2,0,0,0
133,2015,2.06093770578043,3,4,0,0,0
133,2015,2.76010302469214,1,3,0,0,0
133,2015,3.1188405928471,2,3,0,0,0
133,2015,1.93114018496889,1,4,0,0,0
133,2015,2.19694297146017,2,4,0,0,0
133,2015,2.93523605334094,3,3,0,0,0
133,2016,3.85285189681413,2,2,0,0,0
133,2016,3.62236265919696,3,2,0,0,0
133,2016,3.40280559668475,1,2,0,0,0
133,2016,2.07199161598838,3,4,0,0,0
133,2016,2.79106683634805,1,3,0,0,0
133,2016,3.15623771087132,2,3,0,0,0
133,2016,1.93996589565194,1,4,0,0,0
133,2016,2.21033992025619,2,4,0,0,0
133,2016,2.96932850278521,3,3,0,0,0
133,2017,3.1941062,2,3,0,0,0
133,2017,2.2238214,2,4,0,0,0
133,2017,3.00383298047434,3,3,0,0,0
133,2017,2.08310715406819,3,4,0,0,0
133,2017,1.948836,1,4,0,0,0
133,2017,3.66538362604455,3,2,0,0,0
133,2017,2.8223999,1,3,0,0,0
133,2017,3.8994881,2,2,0,0,0
133,2017,3.4424311,1,2,0,0,0
135,1990,6.13324803584717,1,2,0,0,0
135,1990,4.91329539955063,2,3,0,0,0
135,1990,4.72623559583276,1,3,0,0,0
135,1990,1.84219197176599,3,4,0,0,0
135,1990,1.87542025206413,2,4,0,0,0
135,1990,1.81028236007751,1,4,0,0,0
135,1990,6.4393726794875,2,2,0,0,0
135,1990,6.2828389911572,3,2,0,0,0
135,1990,4.81774938435328,3,3,0,0,0
135,1991,6.26633350357714,2,2,0,0,0
135,1991,4.66913265187645,1,3,0,0,0
135,1991,1.77973015202436,1,4,0,0,0
135,1991,1.83114836949346,2,4,0,0,0
135,1991,6.15982274437744,3,2,0,0,0
135,1991,4.78633386594688,2,3,0,0,0
135,1991,4.72693719926466,3,3,0,0,0
135,1991,6.05673834869912,1,2,0,0,0
135,1991,1.80496162271994,3,4,0,0,0
135,1992,6.09795854541115,2,2,0,0,0
135,1992,4.61273064560217,1,3,0,0,0
135,1992,1.74970176128471,1,4,0,0,0
135,1992,1.78792784636561,2,4,0,0,0
135,1992,6.03922933754161,3,2,0,0,0
135,1992,4.66266588705585,2,3,0,0,0
135,1992,4.63784895558924,3,3,0,0,0
135,1992,5.9811958524178,1,2,0,0,0
135,1992,1.76849080323813,3,4,0,0,0
135,1993,5.93412165760088,2,2,0,0,0
135,1993,4.55702084703661,1,3,0,0,0
135,1993,1.72018807936631,1,4,0,0,0
135,1993,1.74573354998693,2,4,0,0,0
135,1993,5.92101076078222,3,2,0,0,0
135,1993,4.54220564668212,2,3,0,0,0
135,1993,4.55045168550322,3,3,0,0,0
135,1993,5.90660816600185,1,2,0,0,0
135,1993,1.73276387182189,3,4,0,0,0
135,1994,5.77470011741328,2,2,0,0,0
135,1994,4.50199463647803,1,3,0,0,0
135,1994,1.69118015824558,1,4,0,0,0
135,1994,1.70454095296462,2,4,0,0,0
135,1994,5.80511996173304,3,2,0,0,0
135,1994,4.42486957606857,2,3,0,0,0
135,1994,4.46471305656727,3,3,0,0,0
135,1994,5.83296306893896,1,2,0,0,0
135,1994,1.69776551220512,3,4,0,0,0
135,1995,4.3105762946807,2,3,0,0,0
135,1995,1.66266920750489,1,4,0,0,0
135,1995,5.69151082629806,3,2,0,0,0
135,1995,4.44764350308288,1,3,0,0,0
135,1995,5.76024849909753,1,2,0,0,0
135,1995,5.61957453339702,2,2,0,0,0
135,1995,1.66348072652302,3,4,0,0,0
135,1995,4.38060135937705,3,3,0,0,0
135,1995,1.66432611850162,2,4,0,0,0
135,1996,5.49398428324874,2,2,0,0,0
135,1996,4.38856901331397,1,3,0,0,0
135,1996,1.65332227518588,1,4,0,0,0
135,1996,1.65045673741422,2,4,0,0,0
135,1996,5.58362709188687,3,2,0,0,0
135,1996,4.22924266537371,2,3,0,0,0
135,1996,4.3107196989242,3,3,0,0,0
135,1996,5.66902611281625,1,2,0,0,0
135,1996,1.6519269433552,3,4,0,0,0
135,1997,5.37120302591816,2,2,0,0,0
135,1997,4.33028120114288,1,3,0,0,0
135,1997,1.64402847037816,1,4,0,0,0
135,1997,1.63670345921923,2,4,0,0,0
135,1997,5.47778989001095,3,2,0,0,0
135,1997,4.14944590841016,2,3,0,0,0
135,1997,4.24195386225229,3,3,0,0,0
135,1997,5.57925151629322,1,2,0,0,0
135,1997,1.64045370153241,3,4,0,0,0
135,1998,5.25116788814131,2,2,0,0,0
135,1998,4.27276956347037,1,3,0,0,0
135,1998,1.63478748778513,1,4,0,0,0
135,1998,1.6230653079654,2,4,0,0,0
135,1998,5.37396036955237,3,2,0,0,0
135,1998,4.07115694417814,2,3,0,0,0
135,1998,4.17428601682986,3,3,0,0,0
135,1998,5.49090168151573,1,2,0,0,0
135,1998,1.62906043754768,3,4,0,0,0
135,1999,5.13381740491523,2,2,0,0,0
135,1999,4.21602373779015,1,3,0,0,0
135,1999,1.6255990238842,1,4,0,0,0
135,1999,1.60954131593735,2,4,0,0,0
135,1999,5.27210041746815,3,2,0,0,0
135,1999,3.99434724397906,2,3,0,0,0
135,1999,4.10769861535817,3,3,0,0,0
135,1999,5.40395394755387,1,2,0,0,0
135,1999,1.61774659185168,3,4,0,0,0
135,2000,1.59613052358579,2,4,0,0,0
135,2000,4.04217439120518,3,3,0,0,0
135,2000,5.01909148793441,2,2,0,0,0
135,2000,3.9189888195782,2,3,0,0,0
135,2000,4.16003350030204,1,3,0,0,0
135,2000,5.31838601469589,1,2,0,0,0
135,2000,1.61646277691636,1,4,0,0,0
135,2000,1.60651160882484,3,4,0,0,0
135,2000,5.17217264475885,3,2,0,0,0
135,2001,4.90864452675831,2,2,0,0,0
135,2001,4.04200078133236,1,3,0,0,0
135,2001,1.59389205218007,1,4,0,0,0
135,2001,1.59085222317148,2,4,0,0,0
135,2001,5.03751136401816,3,2,0,0,0
135,2001,3.84771268586889,2,3,0,0,0
135,2001,3.94722058626027,3,3,0,0,0
135,2001,5.16027878203292,1,2,0,0,0
135,2001,1.59249315602797,3,4,0,0,0
135,2002,4.8006309208321,2,2,1,0,1
135,2002,3.927319368708,1,3,1,0,1
135,2002,1.57163717496842,1,4,1,0,1
135,2002,1.58559195444492,2,4,1,0,1
135,2002,4.90635793551198,3,2,1,0,1
135,2002,3.77773525254379,2,3,1,0,1
135,2002,3.85449878209409,3,3,1,0,1
135,2002,5.00687457568366,1,2,1,0,1
135,2002,1.57859738509761,3,4,1,0,1
135,2003,4.69499699326092,2,2,1,0,1
135,2003,3.81589403584595,1,3,1,0,1
135,2003,1.5496937143497,1,4,1,0,1
135,2003,1.5803496532105,2,4,1,0,1
135,2003,4.77862093272941,3,2,1,0,1
135,2003,3.70903281336396,2,3,1,0,1
135,2003,3.76395647823295,3,3,1,0,1
135,2003,4.85803341547778,1,2,1,0,1
135,2003,1.56482321884002,3,4,1,0,1
135,2004,4.59169025266269,2,2,1,0,1
135,2004,3.70763226427465,1,3,1,0,1
135,2004,1.52805730173271,1,4,1,0,1
135,2004,1.57512525551788,2,4,1,0,1
135,2004,4.65421131334047,3,2,1,0,1
135,2004,3.64158209560743,2,3,1,0,1
135,2004,3.67554240992669,3,3,1,0,1
135,2004,4.71361949023399,1,2,1,0,1
135,2004,1.55116958955606,3,4,1,0,1
135,2005,1.56991869766093,2,4,1,0,1
135,2005,4.49065936695207,2,2,1,0,1
135,2005,4.53304235698795,3,2,1,0,1
135,2005,3.57536025212696,2,3,1,0,1
135,2005,1.53763543895705,3,4,1,0,1
135,2005,1.50672362998665,1,4,1,0,1
135,2005,3.58920651904346,3,3,1,0,1
135,2005,3.6024441665475,1,3,1,0,1
135,2005,4.57350103351354,1,2,1,0,1
135,2006,4.47740580774474,2,2,1,0,1
135,2006,3.61302014741227,1,3,1,0,1
135,2006,1.51951840355399,1,4,1,0,1
135,2006,1.57113904155243,2,4,1,0,1
135,2006,4.52396132322465,3,2,1,0,1
135,2006,3.57778288566658,2,3,1,0,1
135,2006,3.59581146005824,3,3,1,0,1
135,2006,4.56837483920734,1,2,1,0,1
135,2006,1.54481464939669,3,4,1,0,1
135,2007,4.46423786820742,2,2,1,0,1
135,2007,3.62364753803775,1,3,1,0,1
135,2007,1.53242607233694,1,4,1,0,1
135,2007,1.57236444561659,2,4,1,0,1
135,2007,4.51493618669325,3,2,1,0,1
135,2007,3.58024005894742,2,3,1,0,1
135,2007,3.60245441770513,3,3,1,0,1
135,2007,4.56328587975776,1,2,1,0,1
135,2007,1.55203117314072,3,4,1,0,1
135,2008,4.45115506070073,2,2,1,0,1
135,2008,3.63432662548566,1,3,1,0,1
135,2008,1.54544766885927,1,4,1,0,1
135,2008,1.57359492041005,2,4,1,0,1
135,2008,4.50596671267942,3,2,1,0,1
135,2008,3.58273186616768,2,3,1,0,1
135,2008,3.60913556900976,3,3,1,0,1
135,2008,4.5582340697371,1,2,1,0,1
135,2008,1.55928522081471,3,4,1,0,1
135,2009,4.43815690118927,2,2,1,0,1
135,2009,3.64505769876633,1,3,1,0,1
135,2009,1.5585842354116,1,4,1,0,1
135,2009,1.57483047654943,2,4,1,0,1
135,2009,4.49705266827153,3,2,1,0,1
135,2009,3.58525840246281,2,3,1,0,1
135,2009,3.61585509218009,3,3,1,0,1
135,2009,4.55321932480226,1,2,1,0,1
135,2009,1.56657700431682,3,4,1,0,1
135,2010,3.58781976390999,2,3,1,0,1
135,2010,4.42524290921472,2,2,1,0,1
135,2010,3.65584104885471,1,3,1,0,1
135,2010,1.57607112471142,2,4,1,0,1
135,2010,4.4881938223519,3,2,1,0,1
135,2010,3.62261316661388,3,3,1,0,1
135,2010,1.57390673682587,3,4,1,0,1
135,2010,1.5718368241468,1,4,1,0,1
135,2010,4.548241561695,1,2,1,0,1
135,2011,4.36151704613423,2,2,1,0,1
135,2011,3.60912425072919,1,3,1,0,1
135,2011,1.56402576481193,1,4,1,0,1
135,2011,1.56371110414493,2,4,1,0,1
135,2011,4.41664679000436,3,2,1,0,1
135,2011,3.54771552574381,2,3,1,0,1
135,2011,3.57913611225961,3,3,1,0,1
135,2011,4.46916874952259,1,2,1,0,1
135,2011,1.56388329507345,3,4,1,0,1
135,2012,4.29874452219146,2,2,1,0,1
135,2012,3.56303390102014,1,3,1,0,1
135,2012,1.55625955768813,1,4,1,0,1
135,2012,1.55145217363566,2,4,1,0,1
135,2012,4.34627634045556,3,2,1,0,1
135,2012,3.5080852145347,2,3,1,0,1
135,2012,3.53620790385411,3,3,1,0,1
